SampleID;ASV;Count;Group;Type;Substrate;Density;Replicate;Kingdom;Phylum;Class;Order;Family;Genus
FN000.1;ASV337;0;FN000;food waste;sorb-;0;1;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Microvirga
FN000.1;ASV338;0;FN000;food waste;sorb-;0;1;Bacteria;Planctomycetota;Brocadiae;Brocadiales;Brocadiaceae;Candidatus Brocadia
FN000.1;ASV339;0;FN000;food waste;sorb-;0;1;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylobacterium-Methylorubrum
FN000.1;ASV340;0;FN000;food waste;sorb-;0;1;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter
FN000.1;ASV342;0;FN000;food waste;sorb-;0;1;Bacteria;Planctomycetota;Brocadiae;Brocadiales;Brocadiaceae;Candidatus Brocadia
FN000.1;ASV344;0;FN000;food waste;sorb-;0;1;Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Nakamurellaceae;Nakamurella
FN000.1;ASV345;0;FN000;food waste;sorb-;0;1;Bacteria;Hydrogenedentes;Hydrogenedentia;Hydrogenedentiales;Hydrogenedensaceae;
FN000.1;ASV346;0;FN000;food waste;sorb-;0;1;Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;
FN000.1;ASV352;0;FN000;food waste;sorb-;0;1;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Marinobacteraceae;Marinobacter
FN000.1;ASV353;0;FN000;food waste;sorb-;0;1;Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;Vicinamibacteraceae;
FN000.1;ASV354;0;FN000;food waste;sorb-;0;1;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Alcanivoracaceae1;Alcanivorax
FN000.1;ASV355;0;FN000;food waste;sorb-;0;1;Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Iamiaceae;Iamia
FN000.1;ASV360;0;FN000;food waste;sorb-;0;1;Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;
FN000.1;ASV361;0;FN000;food waste;sorb-;0;1;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Alcaligenaceae;Paenalcaligenes
FN000.2;ASV1;0;FN000;food waste;sorb-;0;2;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Providencia
FN000.2;ASV2;0;FN000;food waste;sorb-;0;2;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella
FN000.2;ASV3;0;FN000;food waste;sorb-;0;2;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter*
FN000.2;ASV4;0;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus
FN000.2;ASV5;4215;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactiplantibacillus
FN000.2;ASV6;2208;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
FN000.2;ASV7;494;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Weissella
FN000.2;ASV8;0;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus
FN000.2;ASV9;131;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus
FN000.2;ASV10;26;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus
FN000.2;ASV11;19601;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
FN000.2;ASV12;142;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc
FN000.2;ASV13;0;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Mammaliicoccus*
FN000.2;ASV14;9907;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus
FN000.2;ASV15;1756;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus
FN000.2;ASV16;0;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Atopostipes
FN000.2;ASV17;816;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactiplantibacillus
FN000.2;ASV18;0;FN000;food waste;sorb-;0;2;Bacteria;Actinobacteriota;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces
FN000.2;ASV19;0;FN000;food waste;sorb-;0;2;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Proteus
FN000.2;ASV20;0;FN000;food waste;sorb-;0;2;Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium
FN000.2;ASV21;0;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus
FN000.2;ASV22;409;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus
FN000.2;ASV23;1481;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus
FN000.2;ASV24;0;FN000;food waste;sorb-;0;2;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella
FN000.2;ASV25;0;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus
FN000.2;ASV26;83;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc
FN000.2;ASV27;0;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus
FN000.2;ASV28;622;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus
FN000.2;ASV29;0;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Pseudogracilibacillus
FN000.2;ASV32;2274;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
FN000.2;ASV33;21;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus
FN000.2;ASV34;0;FN000;food waste;sorb-;0;2;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella
FN000.2;ASV35;0;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Weissella
FN000.2;ASV36;0;FN000;food waste;sorb-;0;2;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Providencia
FN000.2;ASV37;9;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
FN000.2;ASV38;0;FN000;food waste;sorb-;0;2;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella
FN000.2;ASV39;0;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactiplantibacillus
FN000.2;ASV40;0;FN000;food waste;sorb-;0;2;Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium
FN000.2;ASV41;1453;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium sensu stricto 18
FN000.2;ASV42;0;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus
FN000.2;ASV43;0;FN000;food waste;sorb-;0;2;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter*
FN000.2;ASV44;0;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus*
FN000.2;ASV47;155;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus
FN000.2;ASV49;0;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Pseudogracilibacillus
FN000.2;ASV50;0;FN000;food waste;sorb-;0;2;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas
FN000.2;ASV51;0;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc
FN000.2;ASV52;0;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus
FN000.2;ASV53;0;FN000;food waste;sorb-;0;2;Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium
FN000.2;ASV54;415;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Bacillus*
FN000.2;ASV55;0;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus
FN000.2;ASV56;0;FN000;food waste;sorb-;0;2;Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium
FN000.2;ASV57;0;FN000;food waste;sorb-;0;2;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Providencia
FN000.2;ASV58;0;FN000;food waste;sorb-;0;2;Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Brevibacteriaceae;Brevibacterium
FN000.2;ASV59;349;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Solibacillus
FN000.2;ASV61;0;FN000;food waste;sorb-;0;2;Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium
FN000.2;ASV66;14;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus
FN000.2;ASV67;0;FN000;food waste;sorb-;0;2;Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Brevibacteriaceae;Brevibacterium
FN000.2;ASV68;138;FN000;food waste;sorb-;0;2;Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Promicromonosporaceae;Cellulosimicrobium
FN000.2;ASV69;0;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Uncult. bacterium*
FN000.2;ASV70;0;FN000;food waste;sorb-;0;2;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;SN8
FN000.2;ASV72;0;FN000;food waste;sorb-;0;2;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas
FN000.2;ASV73;0;FN000;food waste;sorb-;0;2;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Ralstonia
FN000.2;ASV75;0;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;
FN000.2;ASV77;92;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Solibacillus
FN000.2;ASV78;12;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Secundilactobacillus
FN000.2;ASV79;0;FN000;food waste;sorb-;0;2;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;
FN000.2;ASV80;0;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc
FN000.2;ASV81;0;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
FN000.2;ASV83;0;FN000;food waste;sorb-;0;2;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Delftia
FN000.2;ASV84;51;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Loigolactobacillus
FN000.2;ASV87;0;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus
FN000.2;ASV90;1;FN000;food waste;sorb-;0;2;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas
FN000.2;ASV91;0;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus
FN000.2;ASV92;0;FN000;food waste;sorb-;0;2;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Yersinia
FN000.2;ASV93;6;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Oceanobacillus
FN000.2;ASV94;43;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus
FN000.2;ASV95;0;FN000;food waste;sorb-;0;2;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Psychrobacter
FN000.2;ASV96;0;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
FN000.2;ASV97;11;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lentilactobacillus
FN000.2;ASV99;0;FN000;food waste;sorb-;0;2;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas
FN000.2;ASV100;0;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lapidilactobacillus
FN000.2;ASV101;0;FN000;food waste;sorb-;0;2;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides
FN000.2;ASV104;0;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
FN000.2;ASV105;0;FN000;food waste;sorb-;0;2;Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Promicromonosporaceae;Cellulosimicrobium
FN000.2;ASV107;0;FN000;food waste;sorb-;0;2;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
FN000.2;ASV110;0;FN000;food waste;sorb-;0;2;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;
FN000.2;ASV111;0;FN000;food waste;sorb-;0;2;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
FN000.2;ASV113;0;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Jeotgalicoccus
FN000.2;ASV114;0;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Weissella
FN000.2;ASV115;0;FN000;food waste;sorb-;0;2;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Alcanivoracaceae1;Alcanivorax
FN000.2;ASV116;0;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Bacilli;Lactobacillales;Listeriaceae;Brochothrix
FN000.2;ASV117;0;FN000;food waste;sorb-;0;2;Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium
FN000.2;ASV119;0;FN000;food waste;sorb-;0;2;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Psychrobacter
FN000.2;ASV120;0;FN000;food waste;sorb-;0;2;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Sutterellaceae;Parasutterella
FN000.2;ASV121;0;FN000;food waste;sorb-;0;2;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides
FN000.2;ASV122;0;FN000;food waste;sorb-;0;2;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Vibrionaceae;Photobacterium
FN000.2;ASV123;0;FN000;food waste;sorb-;0;2;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter
FN000.2;ASV126;0;FN000;food waste;sorb-;0;2;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;
FN000.2;ASV127;0;FN000;food waste;sorb-;0;2;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter
FN000.2;ASV129;0;FN000;food waste;sorb-;0;2;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylobacterium-Methylorubrum
FN000.2;ASV130;0;FN000;food waste;sorb-;0;2;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas
FN000.2;ASV131;0;FN000;food waste;sorb-;0;2;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas
FN000.2;ASV133;0;FN000;food waste;sorb-;0;2;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Aeromonadaceae;Aeromonas
FN000.2;ASV135;0;FN000;food waste;sorb-;0;2;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter
FN000.2;ASV136;0;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium
FN000.2;ASV138;0;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Amphibacillus
FN000.2;ASV139;0;FN000;food waste;sorb-;0;2;Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium
FN000.2;ASV140;0;FN000;food waste;sorb-;0;2;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas
FN000.2;ASV141;0;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Tetragenococcus
FN000.2;ASV143;7;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus
FN000.2;ASV144;0;FN000;food waste;sorb-;0;2;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Sutterellaceae;Parasutterella
FN000.2;ASV149;7;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
FN000.2;ASV150;0;FN000;food waste;sorb-;0;2;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter
FN000.2;ASV152;0;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Subdoligranulum
FN000.2;ASV156;0;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
FN000.2;ASV157;0;FN000;food waste;sorb-;0;2;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;
FN000.2;ASV158;0;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc
FN000.2;ASV160;0;FN000;food waste;sorb-;0;2;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Ralstonia
FN000.2;ASV161;0;FN000;food waste;sorb-;0;2;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Enhydrobacter
FN000.2;ASV162;0;FN000;food waste;sorb-;0;2;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter
FN000.2;ASV163;0;FN000;food waste;sorb-;0;2;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Aeromonadaceae;Aeromonas
FN000.2;ASV166;4;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Schleiferilactobacillus
FN000.2;ASV168;0;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;Flavonifractor
FN000.2;ASV169;0;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium
FN000.2;ASV170;0;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus
FN000.2;ASV177;0;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus
FN000.2;ASV178;0;FN000;food waste;sorb-;0;2;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia-Caballeronia-Paraburkholderia
FN000.2;ASV179;0;FN000;food waste;sorb-;0;2;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Aquabacterium
FN000.2;ASV186;5;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus
FN000.2;ASV187;0;FN000;food waste;sorb-;0;2;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia-Caballeronia-Paraburkholderia
FN000.2;ASV188;0;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
FN000.2;ASV189;0;FN000;food waste;sorb-;0;2;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
FN000.2;ASV190;0;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospira
FN000.2;ASV199;3;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;HT002
FN000.2;ASV200;0;FN000;food waste;sorb-;0;2;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pseudoalteromonadaceae;Pseudoalteromonas
FN000.2;ASV201;0;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Eubacterium] eligens group
FN000.2;ASV202;0;FN000;food waste;sorb-;0;2;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Sutterellaceae;Parasutterella
FN000.2;ASV203;0;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Eubacterium] eligens group
FN000.2;ASV204;0;FN000;food waste;sorb-;0;2;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;
FN000.2;ASV219;0;FN000;food waste;sorb-;0;2;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter
FN000.2;ASV221;0;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus
FN000.2;ASV222;0;FN000;food waste;sorb-;0;2;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Arenimonas
FN000.2;ASV223;0;FN000;food waste;sorb-;0;2;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas
FN000.2;ASV225;0;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Weissella
FN000.2;ASV227;0;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;
FN000.2;ASV228;0;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Bacilli;Alicyclobacillales;Alicyclobacillaceae;Alicyclobacillus
FN000.2;ASV230;0;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Anaerococcus
FN000.2;ASV232;0;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Clostridiisalibacter;
FN000.2;ASV257;0;FN000;food waste;sorb-;0;2;Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Pseudarthrobacter
FN000.2;ASV258;0;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Oceanobacillus
FN000.2;ASV259;0;FN000;food waste;sorb-;0;2;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae;ADurb.Bin063-1
FN000.2;ASV261;0;FN000;food waste;sorb-;0;2;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Enhydrobacter
FN000.2;ASV263;0;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium sensu stricto 18
FN000.2;ASV265;0;FN000;food waste;sorb-;0;2;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pasteurellaceae;Haemophilus
FN000.2;ASV266;0;FN000;food waste;sorb-;0;2;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;
FN000.2;ASV267;0;FN000;food waste;sorb-;0;2;Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Nakamurellaceae;Nakamurella
FN000.2;ASV269;0;FN000;food waste;sorb-;0;2;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;
FN000.2;ASV270;0;FN000;food waste;sorb-;0;2;Bacteria;Actinobacteriota;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces
FN000.2;ASV271;0;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Bacilli;Acholeplasmatales;Acholeplasmataceae;Candidatus Phytoplasma
FN000.2;ASV272;0;FN000;food waste;sorb-;0;2;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides
FN000.2;ASV275;0;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Dialister
FN000.2;ASV277;0;FN000;food waste;sorb-;0;2;Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;
FN000.2;ASV280;0;FN000;food waste;sorb-;0;2;Bacteria;Actinobacteriota;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces
FN000.2;ASV314;0;FN000;food waste;sorb-;0;2;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Arenimonas
FN000.2;ASV318;0;FN000;food waste;sorb-;0;2;Bacteria;Chloroflexi;Chloroflexia;Thermomicrobiales;JG30-KF-CM45;
